"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Molina di Fiemme";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Via Segherie, 64/C 38030";"CASTELLO-MOLINA DI FIEMME";0462/230696;0461/493495;scuolainfanzia.molina@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 1";"Scuola dell'Infanzia di Fierozzo ""Himblring""";;"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Maso Ronca, 9 38050";"FIEROZZO - VLARÖTZ";0461/540044;0461/493495;scuolainfanzia.fierozzo@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Bieno";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Ammiraglio Bettolo, 21 38050";BIENO;0461/596247;"0461 491976";scuolainfanzia.bieno@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Castello Tesino";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Venezia, 16/A 38053";"CASTELLO TESINO";0461/593023;"0461 491976";scuolainfanzia.castellotesino@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Circolo di coordinamento n. 1";;"Circolo di coordinamento pedagogico";"A carattere statale/provinciale";;;"KATIA PEGORETTI";"Viale Dante, 5 38057";"PERGINE VALSUGANA";0461/493491;0461/493495;circolo.coordinamento01@provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
"Circolo di coordinamento n. 6";"Scuola dell'Infanzia di Giovo  ""Il Pellicano""";;"A carattere statale/provinciale";;;"VALENTINA RIZZON";"Via Delle Scuole, 9 38030";GIOVO;0461/684978;0461/499283;scuolainfanzia.paludigiovo@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"VIVIANA SBARDELLA ";;;"Via Madruzzo, 24 38122";TRENTO;0461/984099;0461/986257;davinci@pec.provincia.tn.it;dir.liceodavinci@scuole.provincia.tn.it;segr.liceodavinci@scuole.provincia.tn.it;https://www.liceodavincitn.it;TNPS02000D
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. LAMPI"" FONDO";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Laviosa Zambotti - Fondo, 24 38020";"BORGO D'ANAUNIA";0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNMM82803N
"ISTITUTO COMPRENSIVO VALLE DI LEDRO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MASSIMO AMISTADI";;;"Via Falcone e Borsellino - Bezzecca, 2 38067";LEDRO;0464/592800;0464/592819;ic.vallediledro@pec.provincia.tn.it;dir.ic.bezzecca@scuole.provincia.tn.it;segr.ic.bezzecca@scuole.provincia.tn.it;https://www.icvallediledro.it;TNIC80600N
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA ""MADRE TERESA DI CALCUTTA"" ROMENO";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Monsignor Rosati, 1 38010";ROMENO;0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE82805R
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA ""C.A. Martini"" REVO'";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Delle Maddalene, 7 38028";NOVELLA;0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE828091
"ISTITUTO COMPRENSIVO ARCO";"SCUOLA SECONDARIA DI PRIMO GRADO ""N. D'ARCO"" ARCO";;"A carattere statale/provinciale";"PAOLA MARONI";;;"Localita Prabi,   38062";ARCO;0464/516429;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNMM840016
"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;"A carattere statale/provinciale";"VIVIANA SBARDELLA ";;;"Via Madruzzo, 24 38122";TRENTO;0461/984099;0461/986257;davinci@pec.provincia.tn.it;dir.liceodavinci@scuole.provincia.tn.it;segr.liceodavinci@scuole.provincia.tn.it;https://www.liceodavincitn.it;TNPS02000D
"ISTITUTO COMPRENSIVO ARCO";"SCUOLA PRIMARIA MASSONE";;"A carattere statale/provinciale";"PAOLA MARONI";;;"Via Maffei - San Martino, 2 38062";ARCO;0464/516679;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNEE840028
"LICEO ""B. Russell"" - CLES";"LICEO DELLE SCIENZE UMANE OPZIONE ECONOMICO SOCIALE";;"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNPM006019
"ISTITUTO COMPRENSIVO AVIO";"SCUOLA PRIMARIA SABBIONARA DI AVIO";;"A carattere statale/provinciale";"NICCOLO' DAI PRA'";;;"Piazza Conciliazione,  1 38063";AVIO;0464/684067;0464/687570;ic.avio@pec.provincia.tn.it;dir.ic.avio@scuole.provincia.tn.it;segr.ic.avio@scuole.provincia.tn.it;https://www.istitutoavio.it;TNEE847023
"ISTITUTO TECNICO TECNOLOGICO ""M. Buonarroti"" - TRENTO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE";;"A carattere statale/provinciale";"TIZIANA ROSSI";;;"Via Brigata Acqui, 15 38122";TRENTO;0461/216811;0461/984216;buonarroti@pec.provincia.tn.it;dir.buonarroti@scuole.provincia.tn.it;istituto.tecnico@buonarroti.tn.it;https://www.buonarroti.tn.it/;TNTF01351V
"ISTITUTO COMPRENSIVO ARCO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PAOLA MARONI";;;"Localita Prabi,   38062";ARCO;0464/516429;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNIC840005
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA ""Stefano Zuech"" BREZ";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Nigaiola - Brez, 1 38028";NOVELLA;0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE82808X
"ISTITUTO COMPRENSIVO ARCO";"SCUOLA PRIMARIA BOLOGNANO";;"A carattere statale/provinciale";"PAOLA MARONI";;;"Viale Stazione, 2 38062";ARCO;0464/518610;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNEE840017
"ISTITUTO COMPRENSIVO AVIO";"SCUOLA SECONDARIA DI PRIMO GRADO ""D. ALIGHIERI"" AVIO";;"A carattere statale/provinciale";"NICCOLO' DAI PRA'";;;"Viale Degasperi, 69 38063";AVIO;0464/684029;0464/687570;ic.avio@pec.provincia.tn.it;dir.ic.avio@scuole.provincia.tn.it;segr.ic.avio@scuole.provincia.tn.it;https://www.istitutoavio.it;TNMM847011
"LICEO ""B. Russell"" - CLES";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNPS006018
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA SARNONICO";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Manzoni, 7 38011";SARNONICO;0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE82807V
"LICEO ""B. Russell"" - CLES";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNIS00600T
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA ""PADRE A. STEFENELLI"" FONDO";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Piazza Don Stefenelli - Fondo, 2 38020";"BORGO D'ANAUNIA";0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE82804Q
"LICEO ""B. Russell"" - CLES";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNPS006018
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA SECONDARIA DI PRIMO GRADO ""C.A. Martini"" REVO'";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Canestrini, 7 38028";NOVELLA;0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNMM82802L
"LICEO ""B. Russell"" - CLES";"LICEO DELLE SCIENZE UMANE";;"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNPM006019
"ISTITUTO COMPRENSIVO VALLE DI LEDRO";"SCUOLA PRIMARIA TIARNO DI SOPRA";;"A carattere statale/provinciale";"MASSIMO AMISTADI";;;"Piazza Milin - Tiarno di Sopra, 14 38067";LEDRO;0464/592800;0464/592819;ic.vallediledro@pec.provincia.tn.it;dir.ic.bezzecca@scuole.provincia.tn.it;segr.ic.bezzecca@scuole.provincia.tn.it;https://www.icvallediledro.it;TNEE80603T
"LICEO ""B. Russell"" - CLES";"LICEO CLASSICO";;"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNPM006019
"ISTITUTO TECNICO TECNOLOGICO ""M. Buonarroti"" - TRENTO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"TIZIANA ROSSI";;;"Via Brigata Acqui, 15 38122";TRENTO;0461/216811;0461/984216;buonarroti@pec.provincia.tn.it;dir.buonarroti@scuole.provincia.tn.it;istituto.tecnico@buonarroti.tn.it;https://www.buonarroti.tn.it/;TNTF01301D
"LICEO ""B. Russell"" - CLES";"LICEO LINGUISTICO";;"A carattere statale/provinciale";"ROBERTA GAMBARO";;;"Via IV Novembre, 35 38023";CLES;0463/424049;0463/424577;russell@pec.provincia.tn.it;dir.russell@scuole.provincia.tn.it;segr.russell@scuole.provincia.tn.it;https://www.liceorussell.eu;TNPS006018
"ISTITUTO COMPRENSIVO VALLE DI LEDRO";"SCUOLA SECONDARIA DI PRIMO GRADO ""G. GARIBALDI"" BEZZECCA";;"A carattere statale/provinciale";"MASSIMO AMISTADI";;;"Via Falcone e Borsellino - Bezzecca, 2 38067";LEDRO;0464/592800;0464/592819;ic.vallediledro@pec.provincia.tn.it;dir.ic.bezzecca@scuole.provincia.tn.it;segr.ic.bezzecca@scuole.provincia.tn.it;https://www.icvallediledro.it;TNMM80601P
"ISTITUTO COMPRENSIVO AVIO";"SCUOLA PRIMARIA AVIO";;"A carattere statale/provinciale";"NICCOLO' DAI PRA'";;;"Via Perotti, 47 38063";AVIO;0464/684117;0464/687570;ic.avio@pec.provincia.tn.it;dir.ic.avio@scuole.provincia.tn.it;segr.ic.avio@scuole.provincia.tn.it;https://www.istitutoavio.it;TNEE847012
"ISTITUTO COMPRENSIVO VALLE DI LEDRO";"SCUOLA PRIMARIA MOLINA DI LEDRO";;"A carattere statale/provinciale";"MASSIMO AMISTADI";;;"Via Sartori - Molina di Ledro, 27 38067";LEDRO;0464/592800;0464/592819;ic.vallediledro@pec.provincia.tn.it;dir.ic.bezzecca@scuole.provincia.tn.it;segr.ic.bezzecca@scuole.provincia.tn.it;https://www.icvallediledro.it;TNEE80602R
"ISTITUTO COMPRENSIVO ARCO";"SCUOLA PRIMARIA ROMARZOLLO";;"A carattere statale/provinciale";"PAOLA MARONI";;;"Via Fossa, 8 38062";ARCO;0464/516187;0464/517064;ic.arco@pec.provincia.tn.it;dir.ic.arco@scuole.provincia.tn.it;segr.ic.arco@scuole.provincia.tn.it;https://www.icarco.edu.it;TNEE84004A
"ISTITUTO COMPRENSIVO VALLE DI LEDRO";"SCUOLA PRIMARIA ""O. FERRARI"" ENGUISO";;"A carattere statale/provinciale";"MASSIMO AMISTADI";;;"Via dei Concei - Enguiso - Concei, 27 38067";LEDRO;0464/592800;0464/592819;ic.vallediledro@pec.provincia.tn.it;dir.ic.bezzecca@scuole.provincia.tn.it;segr.ic.bezzecca@scuole.provincia.tn.it;https://www.icvallediledro.it;TNEE80601Q
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA CASTELFONDO";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Madonna Pellegrina, 5 38020";"BORGO D'ANAUNIA";0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE82801L
"ISTITUTO COMPRENSIVO FONDO - REVO'";"SCUOLA PRIMARIA SANZENO";;"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Frazione Banco, 98 38010";SANZENO;0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNEE828103
"ISTITUTO COMPRENSIVO AVIO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"NICCOLO' DAI PRA'";;;"Viale Degasperi, 69 38063";AVIO;0464/684029;0464/687570;ic.avio@pec.provincia.tn.it;dir.ic.avio@scuole.provincia.tn.it;segr.ic.avio@scuole.provincia.tn.it;https://www.istitutoavio.it;TNIC84700X
"Scuola dell'infanzia di Taio ""Asilo infantile di Taio ODV""";;"Scuola dell'infanzia";Paritaria/equiparata;;;"UTE PANCHER";"Via Edison - Taio, 3 38012";PREDAIA;0463-468269;;taio.presidente@fpsm.tn.it;;taio.segretario@fpsm.tn.it;;
"Scuola dell'infanzia di Trento ""G. B. Zanella ODV""";"Scuola dell'infanzia di Trento ""G. B. Zanella ODV""";;Paritaria/equiparata;;;"ALESSANDRA BIANCHI";"Via Gar, 1 38122";TRENTO;0461-233744;0461-233744;segreteria@gbzanella.it;;;;
"Scuola dell'infanzia di Taio ""Asilo infantile di Taio ODV""";"Scuola dell'infanzia di Taio ""Asilo infantile di Taio ODV""";;Paritaria/equiparata;;;"UTE PANCHER";"Via Edison - Taio, 3 38012";PREDAIA;0463-468269;;taio.presidente@fpsm.tn.it;;taio.segretario@fpsm.tn.it;;
"Centro Formazione Professionale ENAIP - Cles";"SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"Luca Branz";;"Via Mitterer, 10 38023";CLES;0463/421362;0463/421606;cfp.cles@pec.it;;cfp.cles@enaip.tn.it;https://cles.enaiptrentino.it/;TNFP251STA
"FONDAZIONE EDMUND MACH - ISTITUTO AGRARIO SAN MICHELE ALL'ADIGE";"SETTORE AGRICOLTURA E AMBIENTE";;Paritaria/equiparata;"MANUEL PENASA";"CLAUDIA BISOGNIN";;"Via Mach, 1 38098";"SAN MICHELE ALL'ADIGE";0461/615213;0461/615273;amministrazione.cif@pec.iasma.it;;segreteria.scuola@fmach.it;https://www.fmach.it;TNCF006001
"SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA";"LICEO ARTISTICO";;"A carattere statale/provinciale";"FEDERICO CORRADINI";;;"Strada Dolomites - Pozza di Fassa, 7 38036";"SAN GIOVANNI DI FASSA - SEN JAN";0462/763702;0462/760001;scuolaladinadifassa@pec.provincia.tn.it;dir.scuolaladinadifassa@scuole.provincia.tn.it;segr.scuolaladinadifassa@scuole.provincia.tn.it;https://www.scuolaladina.com/;TNSD010009
"ISTITUTO COMPRENSIVO FONDO - REVO'";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MIRIAM PREDELLI";;;"Via Laviosa Zambotti - Fondo, 24 38020";"BORGO D'ANAUNIA";0463/831134;0463/831746;ic.fondo@pec.provincia.tn.it;dir.ic.fondo@scuole.provincia.tn.it;segr.ic.fondo@scuole.provincia.tn.it;https://www.icfondorevo.it;TNIC82800E
"ISTITUTO DI ISTRUZIONE ""M. Martini"" - MEZZOLOMBARDO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"VALENTINA ZANOLLA";;;"Via Perlasca, 4 38017";MEZZOLOMBARDO;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;TNIS00300A
"Centro Formazione Professionale UPT - Cles";"SETTORE SERVIZI";;Paritaria/equiparata;;"WALTER IORI";;"Via D Agostin, 2 38023";CLES;0463/422820;0463/424409;cfp-upt@pec.it;;segreteria.cles@cfp-upt.it;https://www.cfp-upt.it;TNFP262STA
"Centro Formazione Professionale UPT - Tione di Trento";"SETTORE SERVIZI";;Paritaria/equiparata;;"MAURIZIO CADONNA ";;"Via Roma, 15 38079";"TIONE DI TRENTO";0465/321889;0465/324518;cfp-upt@pec.it;;segreteria.tione@cfp-upt.it;https://www.cfp-upt.it;TNFP263STA
"Centro Formazione Professionale ENAIP - Primiero";"SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"Fausto Eccher";;"Via Forno - Transacqua, 12 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/762057;0439/762833;cfp.primiero@pec.it;;cfp.primiero@enaip.tn.it;https://primiero.enaiptrentino.it/;TNFP253STA
"ISTITUTO GARDASCUOLA";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;Paritaria/equiparata;"LORENZO ANGELI";;;"Via XXIV Maggio, 1 38062";ARCO;0464/519546;0464/519959;gardascuola@pec.cooperazionetrentina.it;;segreteria@gardascuola.it;https://www.gardascuola.it;TNPS00500B
"ISTITUTO GARDASCUOLA";"SCUOLA SECONDARIA DI PRIMO GRADO GARDASCUOLA ARCO";;Paritaria/equiparata;"LORENZO ANGELI";;;"Via XXIV Maggio, 1 38062";ARCO;0464/519546;0464/519959;gardascuola@pec.cooperazionetrentina.it;;segreteria@gardascuola.it;https://www.gardascuola.it;TN1M00800V
"ISTITUTO GARDASCUOLA";"SCUOLA PRIMARIA GARDASCUOLA ARCO";;Paritaria/equiparata;"LORENZO ANGELI";;;"Via XXIV Maggio, 1 38062";ARCO;0464/519546;0464/519959;gardascuola@pec.cooperazionetrentina.it;;segreteria@gardascuola.it;https://www.gardascuola.it;TN1E00800N
"ISTITUTO GARDASCUOLA";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;Paritaria/equiparata;"LORENZO ANGELI";;;"Via XXIV Maggio, 1 38062";ARCO;0464/519546;0464/519959;gardascuola@pec.cooperazionetrentina.it;;segreteria@gardascuola.it;https://www.gardascuola.it;TNTN04500G
"Centro Formazione Professionale ENAIP - Arco";"CAPES - SETTORE INDUSTRIA E ARTIGIANATO";;Paritaria/equiparata;;"Diego Freo";;"Via Gazzoletti - Mogno, 8 38062";ARCO;0464/516465;0464/516497;cfp.arco@pec.it;;cfp.arco@enaip.tn.it;https://arco.enaiptrentino.it;TNCF00100Q
"Circolo di coordinamento n. 2";"Scuola dell'Infanzia di Levico Terme ""Taita Marcos""";;"A carattere statale/provinciale";;;"HELENE GIACOMELLI";"Via Monsignor Caproni, 1 38056";"LEVICO TERME";0461/710298;"0461 491976";scuolainfanzia.levico@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
"Scuola dell'infanzia di Albiano";;"Scuola dell'infanzia";Paritaria/equiparata;;;"PAMELA TOMASELLI";"Via S Antonio, 22 38041";ALBIANO;0461/689486;"0461 723325";albiano.presidente@fpsm.tn.it;;albiano.segretario@fpsm.tn.it;;
"Circolo di coordinamento n. 4";"Scuola dell'Infanzia di Trento S.Giuseppe ""Maso Ginocchio - Collodi""";;"A carattere statale/provinciale";;;"RITA FERENZENA";"Via Giusti, 56 38122";TRENTO;0461/930042;0461/496950;scuolainfanzia.sangiuseppe@scuole.provincia.tn.it;;circolo.coordinamento04@provincia.tn.it;;
"Scuola dell'Infanzia di Trento ""Antonio Tambosi ODV""";"Scuola dell'Infanzia di Trento ""Antonio Tambosi ODV""";;Paritaria/equiparata;;;;"Via Francesco Ferruccio, 4 38122";TRENTO;0461/237392;0461-237392;scuolamaterna.tambosi@gmail.com;;;;
"Scuola dell'Infanzia di Lizzana ""Asilo infantile di Lizzana ODV""";"Scuola dell'Infanzia di Lizzana ""Asilo infantile di Lizzana ODV""";;Paritaria/equiparata;;;;"Via Brigata Mantova, 1 38068";ROVERETO;0464-433395;;lizzana.materna@associazionecoesi.com;;;;
"ISTITUTO COMPRENSIVO MORI";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MASSIMILIANO LATINO";;;"Via Giovanni XXIII, 64 38065";MORI;0464/918669;;ic.mori@pec.provincia.tn.it;dir.ic.mori@scuole.provincia.tn.it;segr.ic.mori@scuole.provincia.tn.it;https://www.icmori.it/;TNIC84900G
"ISTITUTO COMPRENSIVO LAVIS";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"FRANCESCA LASARACINA";;;"Via Sette, 13 38015";LAVIS;0461/246535;0461/242955;ic.lavis@pec.provincia.tn.it;dir.ic.lavis@scuole.provincia.tn.it;segr.ic.lavis@scuole.provincia.tn.it;https://www.iclavis.it;TNIC825003
"ISTITUTO COMPRENSIVO ROVERETO NORD";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"TIZIANA CHIARA PASQUINI";;;"Corso Bettini, 67 38068";ROVERETO;0464/420759;0464/480415;ic.roveretonord@pec.provincia.tn.it;dir.ic.roveretonord@scuole.provincia.tn.it;segr.ic.roveretonord@scuole.provincia.tn.it;https://www.icroveretonord.it;TNIC859006
"ISTITUTO COMPRENSIVO CENTRO VALSUGANA";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"LOREDANA MONTANARO";;;"Via Don Meggio, 2/A 38050";"RONCEGNO TERME";0461/764581;0461/771046;ic.centrovalsugana@pec.provincia.tn.it;dir.ic.centrovalsugana@scuole.provincia.tn.it;segr.ic.centrovalsugana@scuole.provincia.tn.it;https://www.iccentrovalsugana.it;TNIC81300R
"Scuola dell'Infanzia di Serso ""Don Ochner ODV"" ";;"Scuola dell'infanzia";Paritaria/equiparata;;;;"Via al Casteler, 1 38057";"PERGINE VALSUGANA";"0461 533843";;serso.asilo@gmail.com;;scuola.donochner@email.it;;
"Scuola dell'Infanzia di Serso ""Don Ochner ODV"" ";"Scuola dell'infanzia di Serso ""Don Ochner ODV""";;Paritaria/equiparata;;;;"Via al Casteler, 1 38057";"PERGINE VALSUGANA";"0461 533843";;serso.asilo@gmail.com;;scuola.donochner@email.it;;
"Scuola dell'Infanzia di Lizzanella ""Asilo infantile di Lizzanella ODV""";;"Scuola dell'infanzia";Paritaria/equiparata;;;;"Corso Verona, 109 38068";ROVERETO;0464/432307;0464-400420;lizzanella.materna@associazionecoesi.com;;;;
"Scuola dell'infanzia di Rovereto ""Clementino Vannetti ODV""";"Scuola dell'Infanzia di Rovereto ""Clementino Vannetti ODV""";;Paritaria/equiparata;;;;"Via S Maria, 58 38068";ROVERETO;"0464 420061";;asilovannetti@gmail.com;;;;
"Circolo di coordinamento n. 3";"Scuola dell'Infanzia di Trento Villazzano 3 ""L'officina degli gnomi""";;"A carattere statale/provinciale";;;"CHIARA NADALON";"Via Conci, 10 38123";TRENTO;0461/920367;0461/497257;scuolainfanzia.villazzano@scuole.provincia.tn.it;;circolo.coordinamento03@provincia.tn.it;;
"Scuola dell'Infanzia di Lavis "" Madre Maddalena di Canossa ODV""";"Scuola dell'Infanzia di Lavis  ""Madre Maddalena di Canossa ODV""";;Paritaria/equiparata;;;;"Via Dei Colli, 4 38015";LAVIS;"0461 240366";0461-249078;lavis.materna@associazionecoesi.com;;;;
