istituto principale;scuola;tipo istituto;tipo gestione;dirigente;direttore;coordinatore pedagogico;indirizzo;comune;telefono;fax;email istituto;email dirigenza;email segreteria;sito web;codice miur
"istituto comprensivo riva 2 ""l. pizzini""";"scuola primaria ""a. zadra"" rione degasperi riva del garda";;a carattere statale/provinciale;maurizio caproni;;;largo caduti delle foibe, 3 38066;riva del garda;0464/552170;0464/520789;ic.riva2@pec.provincia.tn.it;dir.ic.riva2@scuole.provincia.tn.it;segr.ic.riva2@scuole.provincia.tn.it;https://www.riva2.it;tnee84201v
"istituto comprensivo del chiese ""don l. milani""";"scuola secondaria di primo grado ""g. pascoli"" pieve di bono";;a carattere statale/provinciale;romeo collini;;;via fiera - creto - pieve di bono, 1 38085;pieve di bono-prezzo;0465/674049;0465/687076;ic.chiese-storo@pec.provincia.tn.it;dir.ic.chiese@scuole.provincia.tn.it;segr.ic.chiese@scuole.provincia.tn.it;https://www.istitutodelchiese.it;tnmm838027
istituto comprensivo mezzolombardo - paganella;"scuola primaria ""c. darwin"" mezzolombardo";;a carattere statale/provinciale;cinzia casna;;;via filos, 3 38017;mezzolombardo;0461/601125;0461/601125;ic.mezzolombardo@pec.provincia.tn.it;dir.ic.mezzolombardo@scuole.provincia.tn.it;segr.ic.mezzolombardo@scuole.provincia.tn.it;https://icmezzolombardopaganella.edu.it;tnee824019
"liceo ""a. rosmini"" - trento";liceo delle scienze umane;;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;tnpm01000x
istituto comprensivo strigno e tesino;scuola primaria scurelle;;a carattere statale/provinciale;giuliana sighel;;;via xv agosto, 68 38050;scurelle;0461/762046;0461/763409;ic.strignotesino@pec.provincia.tn.it;dir.ic.strignoetesino@scuole.provincia.tn.it;segr.ic.strignoetesino@scuole.provincia.tn.it;https://www.icstrignoetesino.it;tnee80105r
istituto comprensivo mezzocorona;"scuola secondaria di primo grado ""e. chini"" mezzocorona";;a carattere statale/provinciale;paola sigmund;;;via dante, 9 38016;mezzocorona;0461/605409;0461/605142;ic.mezzocorona@pec.provincia.tn.it;dir.ic.mezzocorona@scuole.provincia.tn.it;segr.ic.mezzocorona@scuole.provincia.tn.it;https://www.icmezzocorona.it;tnmm82301c
"istituto di istruzione ""a. degasperi"" - borgo valsugana";educazione per adulti relativa al primo ciclo;;a carattere statale/provinciale;giulio bertoldi;;;via xxiv maggio, 7 38051;borgo valsugana;0461/753647;0461/753364;degasperi@pec.provincia.tn.it;dir.istalcidedegasperi@scuole.provincia.tn.it;segr.istalcidedegasperi@scuole.provincia.tn.it;https://www.istalcidedegasperi.it;tnct708006
"liceo ""a. rosmini"" - trento";;istituzione scolastica e formativa;a carattere statale/provinciale;patrizia visconti;;;via malfatti, 2 38122;trento;0461/914400;0461/914498;rosmini.trento@pec.provincia.tn.it;dir.rosmini.tn@scuole.provincia.tn.it;segr.rosmini.tn@scuole.provincia.tn.it;https://www.rosmini.eu;tnpm01000x
istituto comprensivo trento 4;"scuola secondaria di primo grado ""o. winkler"" trento";;a carattere statale/provinciale;elena  valduga;;;viale degli olmi, 22 38123;trento;0461/920316;0461/922030;ic.trento4@pec.provincia.tn.it;dir.ictn4@scuole.provincia.tn.it;segr.ictn4@scuole.provincia.tn.it;https://www.ictrento4.it;tnmm85701g
istituto comprensivo levico terme;"scuola primaria ""padre b. martinelli"" calceranica al lago";;a carattere statale/provinciale;ezio montibeller;;;via della scuola, 2 38050;calceranica al lago;0461/706146;0461/706099;ic.levicoterme@pec.provincia.tn.it;dir.ic.levico@scuole.provincia.tn.it;segr.ic.levico@scuole.provincia.tn.it;https://www.iclevico.eu;tnee818012
collegio arcivescovile dame inglesi - rovereto;liceo linguistico arcivescovile dame inglesi - rovereto;;paritaria/equiparata;christian bonazza;bruno daves;;corso bettini, 71 38068;rovereto;0464/406000;0464/406077;collegioarcivescovile@pec.it;dameinglesi@arcivescoviletrento.it;lia@arcivescoviletrento.it;https://www.arcivescoviletrento.it;tnpl005006
"istituto comprensivo trento 2 ""j. a. comenius""";"scuola primaria ""r. zandonai"" martignano";;a carattere statale/provinciale;carlo zanetti;;;piazza menghin,  1 38121;trento;0461/982113;0461/237554;ic.comenius@pec.provincia.tn.it;dir.ictn2@scuole.provincia.tn.it;segr.ictn2@scuole.provincia.tn.it;https://www.icomenius.it;tnee820034
"istituto comprensivo ala ""antonio bresciani""";"scuola secondaria di primo grado ""c. battisti"" ala";;a carattere statale/provinciale;maura maino;;;via don anzelini, 2 38061;ala;0464/671119;0464/674138;ic.ala@pec.provincia.tn.it;dir.ic.ala@scuole.provincia.tn.it;segr.ic.ala@scuole.provincia.tn.it;https://www.istitutocomprensivoala.it;tnmm84801r
istituto comprensivo levico terme;scuola primaria levico terme;;a carattere statale/provinciale;ezio montibeller;;;via della pace, 5 38056;levico terme;0461/706146;0461/706099;ic.levicoterme@pec.provincia.tn.it;dir.ic.levico@scuole.provincia.tn.it;segr.ic.levico@scuole.provincia.tn.it;https://www.iclevico.eu;tnee818034
"liceo scientifico ""g. galilei"" - trento";liceo scientifico opzione scienze applicate;;a carattere statale/provinciale;elena ruggieri;;;viale bolognini, 88 38122;trento;0461/913479;0461/913367;galilei@pec.provincia.tn.it;dir.liceogalilei@scuole.provincia.tn.it;segr.liceogalilei@scuole.provincia.tn.it;https://www.lsgalilei.org/;tnps01000v
istituto comprensivo di scuola primaria e secondaria di primiero;"scuola primaria ""card. j. bernardin"" tonadico";;a carattere statale/provinciale;maria prodi;;;via sorelle lucian - tonadico, 8 38054;primiero san martino di castrozza;0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;https://www.scuoleprimiero.it;tnee81007n
istituto comprensivo valle dei laghi - dro;scuola primaria vezzano;;a carattere statale/provinciale;alessandro fabris;;;via roma - vezzano, 3 38070;vallelaghi;0461/864026;0461/340648;ic.valledeilaghi@pec.provincia.tn.it;dir.ic.valledeilaghi@scuole.provincia.tn.it;segr.ic.valledeilaghi@scuole.provincia.tn.it;https://www.icvalledeilaghidro.it;tnee84403l
istituto comprensivo aldeno mattarello;"scuola secondaria di primo grado ""a. fogazzaro"" mattarello";;a carattere statale/provinciale;michele ruele;;;via della torre franca, 1 38123;trento;0461/945237;0464/946007;ic.aldeno-mattarello@pec.provincia.tn.it;dir.aldeno.mattarello@scuole.provincia.tn.it;segr.aldeno.mattarello@scuole.provincia.tn.it;https://www.icaldenomattarello.it;tnmm82102t
"istituto di istruzione ""m. curie"" - pergine valsugana";istituto tecnico per il settore tecnologico serale;;a carattere statale/provinciale;tiziana gulli;;;via s pietro, 4 38057;pergine valsugana;0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;tntd00450r
"liceo ""a. rosmini"" - rovereto";liceo scientifico;;a carattere statale/provinciale;paolo pendenza;;;corso bettini, 86 38068;rovereto;0464/437700;0464/420025;rosmini.rovereto@pec.provincia.tn.it;dir.liceorosmini@scuole.provincia.tn.it;segr.liceorosmini@scuole.provincia.tn.it;https://www.liceorosmini.eu;tnpc02000a
"istituto di istruzione ""m. curie"" - pergine valsugana";istituto tecnico per il settore tecnologico;;a carattere statale/provinciale;tiziana gulli;;;via s pietro, 4 38057;pergine valsugana;0461/511397;0461/531743;curie@pec.provincia.tn.it;dir.curie.pergine@scuole.provincia.tn.it;segr.curie.pergine@scuole.provincia.tn.it;https://www.curiepergine.it;tntd00401c
istituto comprensivo bassa anaunia - tuenno;"scuola secondaria di primo grado ""e. leonardi"" tuenno";;a carattere statale/provinciale;licia campi;;;via maistrelli - tuenno, 11 38019;ville d'anaunia;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;https://www.icbassaanauniatuenno.it;tnmm82902c
"istituto tecnico economico e tecnologico ""g. floriani"" - riva del garda";educazione per adulti relativa al primo ciclo;;a carattere statale/provinciale;paolo chincarini;;;viale dei tigli, 43 38066;riva del garda;0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;https://www.g-floriani.it;tnct702007
collegio arcivescovile c.endrici - trento;liceo classico arcivescovile - trento;;paritaria/equiparata;christian bonazza;bruno daves;;via monsignor  endrici, 23 38122;trento;0461/1731200;0461/1731288;collegioarcivescovile@pec.it;collegioarcivescovile@arcivescoviletrento.it;didatticatn@arcivescoviletrento.it;https://www.arcivescoviletrento.it;tnpc01500v
"istituto di istruzione ""m. martini"" - mezzolombardo";liceo scientifico;;a carattere statale/provinciale;valentina zanolla;;;via perlasca, 4 38017;mezzolombardo;0461/601122;0461/601470;martini@pec.provincia.tn.it;dir.martini.mezzolombardo@scuole.provincia.tn.it;segr.martini.mezzolombardo@scuole.provincia.tn.it;https://www.martinomartini.eu;tnps00301r
istituto comprensivo rovereto est;scuola primaria moscheri trambileno;;a carattere statale/provinciale;michele rosa;;;frazione moscheri,   38068;trambileno;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;https://www.roveretoest.it;tnee85305d
istituto comprensivo taio;scuola primaria coredo;;a carattere statale/provinciale;maura zini;;;via delle scuole - coredo,  6 38012;predaia;0463/468193;0463/467616;ic.taio@pec.provincia.tn.it;dir.ictaio@scuole.provincia.tn.it;segr.ictaio@scuole.provincia.tn.it;https://www.ictaio.it;tnee826011
istituto comprensivo brentonico;scuola secondaria di primo grado brentonico;;a carattere statale/provinciale;enrica rigotti;;;via calzolari - localita fontana, 2 38060;brentonico;0464/395189;0464/392710;ic.brentonico@pec.provincia.tn.it;dir.ic.brentonico@scuole.provincia.tn.it;segr.ic.brentonico@scuole.provincia.tn.it;https://www.icbrentonico.it/;tnmm861017
istituto comprensivo brentonico;;istituzione scolastica e formativa;a carattere statale/provinciale;enrica rigotti;;;via calzolari - localita fontana, 2 38060;brentonico;0464/395189;0464/392710;ic.brentonico@pec.provincia.tn.it;dir.ic.brentonico@scuole.provincia.tn.it;segr.ic.brentonico@scuole.provincia.tn.it;https://www.icbrentonico.it/;tnic861006
istituto comprensivo brentonico;scuola primaria brentonico;;a carattere statale/provinciale;enrica rigotti;;;via calzolari - localita fontana, 2 38060;brentonico;0464/395189;0464/392710;ic.brentonico@pec.provincia.tn.it;dir.ic.brentonico@scuole.provincia.tn.it;segr.ic.brentonico@scuole.provincia.tn.it;https://www.icbrentonico.it/;tnee861018
"scuola dell'infanzia di rovereto ""rosmini""";"scuola dell'infanzia di rovereto ""rosmini""";;paritaria/equiparata;;;roberta medeghini;corso rosmini, 3 38068;rovereto;0464-421541;;rovereto.rosmini.presidente@fpsm.tn.it;;rovereto.rosmini.segretario@fpsm.tn.it;;
circolo di coordinamento n. 10;"scuola dell'infanzia di pomarolo  ""don rainoldi""";;a carattere statale/provinciale;;;ginevra rella;via g.b. adami, 10 38060;pomarolo;0464/410211;0464/493115;scuolainfanzia.pomarolo@scuole.provincia.tn.it;;circolo.coordinamento10@provincia.tn.it;;
istituto comprensivo borgo valsugana;;istituzione scolastica e formativa;a carattere statale/provinciale;luigi vitullo;;;via spagolla, 1 38051;borgo valsugana;0461/753179;0461/754131;ic.borgovalsugana@pec.provincia.tn.it;dir.ic.borgovalsugana@scuole.provincia.tn.it;segr.ic.borgovalsugana@scuole.provincia.tn.it;http://www.icborgovalsugana.edu.it/;tnic812001
circolo di coordinamento n. 1;scuola dell'infanzia di baselga di piné;;a carattere statale/provinciale;;;katia pegoretti;via del municipio vecchio, 2 38042;baselga di pine';0461/557640;0461/493495;scuolainfanzia.baselgadipine@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 2;"scuola dell'infanzia di vigolo vattaro ""giardino dell'amicizia""";;a carattere statale/provinciale;;;helene giacomelli;via al castello - vigolo vattaro, 10 38049;altopiano della vigolana;0461/848577;0461 491976;scuolainfanzia.vigolovattaro@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
circolo di coordinamento n. 1;scuola dell'infanzia di miola di pinè;;a carattere statale/provinciale;;;katia pegoretti;via del dos di miola, 13 38042;baselga di pine';0461/557950;0461/493495;scuolainfanzia.miola@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 1;"scuola dell'infanzia di seregnano ""arcobaleno""";;a carattere statale/provinciale;;;katia pegoretti;via alla villa wolf - rovere, 4 38045;civezzano;0461/858736;0461/493495;scuolainfanzia.seregnano@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 6;"scuola dell'infanzia di zambana ""girotondo""";;a carattere statale/provinciale;;;valentina rizzon;via conti spaur, 2 38010;terre d'adige;0461/241060;0461/499283;scuolainfanzia.zambana@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
circolo di coordinamento n. 2;"scuola dell'infanzia di canal san bovo ""lausen""";;a carattere statale/provinciale;;;helene giacomelli;localita lausen, 13 38050;canal san bovo;0439/718979;0461 491976;scuolainfanzia.canalsanbovo@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
circolo di coordinamento n. 1;"scuola dell'infanzia di rizzolaga di pinè ""raggio di sole""";;a carattere statale/provinciale;;;katia pegoretti;frazione rizzolaga, 94 38042;baselga di pine';0461/557629;0461/493495;scuolainfanzia.rizzolaga@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 6;"scuola dell'infanzia di trento  meano  ""m. r. giobatta partelloni""";;a carattere statale/provinciale;;;valentina rizzon;via delle sugarine, 38 38121;trento;0461/991187;0461/499283;scuolainfanzia.meano@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
circolo di coordinamento n. 2;scuola dell'infanzia di centa san nicolò;;a carattere statale/provinciale;;;helene giacomelli;via dei campi - centa san nicolo, 14 38049;altopiano della vigolana;0461/722120;0461 491976;scuolainfanzia.centa@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
circolo di coordinamento n. 2;"scuola dell'infanzia di tenna ""il sentiero""";;a carattere statale/provinciale;;;helene giacomelli;via venezia, 1 38050;tenna;0461/707635;0461 491976;scuolainfanzia.tenna@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
circolo di coordinamento n. 6;"scuola dell'infanzia di trento  martignano  ""arcobaleno""";;a carattere statale/provinciale;;;valentina rizzon;via alla formigheta, 4 38121;trento;0461/830411;0461/499283;scuolainfanzia.martignano@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
circolo di coordinamento n. 6;"scuola dell'infanzia di trento  solteri  ""il quadrifoglio""";;a carattere statale/provinciale;;;valentina rizzon;via dei solteri, 24 38121;trento;0461/821343;0461/499283;scuolainfanzia.solteri@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
circolo di coordinamento n. 6;scuola dell'infanzia di grumes;;a carattere statale/provinciale;;;valentina rizzon;piazza municipio - grumes, 10 38030;altavalle;0461/685022;0461/499283;scuolainfanzia.grumes@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
circolo di coordinamento n. 1;scuola dell'infanzia di civezzano;;a carattere statale/provinciale;;;katia pegoretti;via telvana, 4 38045;civezzano;0461/858481;0461/493495;scuolainfanzia.civezzano@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 6;"scuola dell'infanzia di trento  melta di gardolo  ""il girasole""";;a carattere statale/provinciale;;;valentina rizzon;localita melta, 14 38121;trento;0461/991622;0461/499283;scuolainfanzia.melta@scuole.provincia.tn.it;;circolo.coordinamento06@provincia.tn.it;;
circolo di coordinamento n. 1;"scuola dell'infanzia di capriana ""maddalena lazzeri""";;a carattere statale/provinciale;;;katia pegoretti;piazza scuole, 3 38030;capriana;0462/816377;0461/493495;scuolainfanzia.capriana@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 2;scuola dell'infanzia di vattaro;;a carattere statale/provinciale;;;helene giacomelli;via giardino - vattaro, 7 38049;altopiano della vigolana;0461/848066;0461 491976;scuolainfanzia.vattaro@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
circolo di coordinamento n. 1;"scuola dell'infanzia di s. orsola ""il girotondo""";;a carattere statale/provinciale;;;katia pegoretti;localita pintarei, 9 38050;sant'orsola terme;0461/551163;0461/493495;scuolainfanzia.santorsola@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 1;scuola dell'infanzia di piazze;;a carattere statale/provinciale;;;katia pegoretti;via vittorino da feltre, 24 38043;bedollo;0461/556518;0461/493495;scuolainfanzia.bedollo@scuole.provincia.tn.it;;circolo.coordinamento01@provincia.tn.it;;
circolo di coordinamento n. 2;scuola dell'infanzia di bosentino;;a carattere statale/provinciale;;;helene giacomelli;via alle scuole - bosentino, 12 38049;altopiano della vigolana;0461/845133;0461 491976;scuolainfanzia.bosentino@scuole.provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
circolo di coordinamento n. 2;;circolo di coordinamento pedagogico;a carattere statale/provinciale;;;helene giacomelli;via temanza, 4 38051;borgo valsugana;0461 491980;0461 491976;circolo.coordinamento02@provincia.tn.it;;circolo.coordinamento02@provincia.tn.it;;
