index;school;address;municipality;telephone;institute email;miur code;vivoscuola institute link;wikipedia municipality link;vivoscuola school link;admission rate
465;educazione per adulti relativa al primo ciclo;via balista, 2 38068;rovereto;464485511;donmilani@pec.provincia.tn.it;tnct70100b;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29810;68.42105263157895
466;istituto professionale per il settore dei servizi;via balista, 2 38068;rovereto;464485511;donmilani@pec.provincia.tn.it;tnrc009018;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29811;90.69767441860465
467;istituto professionale per il settore dei servizi serale;via balista, 2 38068;rovereto;464485511;donmilani@pec.provincia.tn.it;tnrc00951n;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29812;40.35087719298245
468;istituto tecnico per il settore economico;via balista, 2 38068;rovereto;464485511;donmilani@pec.provincia.tn.it;tntd00901g;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29813;89.21161825726142
469;istituto tecnico per il settore economico serale;via balista, 2 38068;rovereto;464485511;donmilani@pec.provincia.tn.it;tntd00950x;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29814;34.285714285714285
470;educazione per adulti relativa al primo ciclo;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tnct711002;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29772;31.25
471;istituto tecnico per il settore economico;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tntd00701x;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29773;92.85714285714286
472;istituto tecnico per il settore economico serale;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tntd007519;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29774;33.33333333333333
473;istituto tecnico per il settore tecnologico;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tntd00701x;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29775;89.38053097345133
474;istituto tecnico per il settore tecnologico serale;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tntd007519;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29776;42.857142857142854
475;liceo delle scienze umane;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29777;95.18072289156626
476;liceo linguistico;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29778;95.19999999999999
477;liceo scientifico;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29779;98.83720930232558
478;liceo scientifico opzione scienze applicate;via durone, 53 38079;tione di trento;465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29780;96.18320610687023
479;educazione per adulti relativa al primo ciclo;via gandhi, 1 38033;cavalese;462341449;weisserose@pec.provincia.tn.it;tnct710006;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29782;66.66666666666666
480;istituto tecnico per il settore economico - predazzo;corso degasperi, 14 38037;predazzo;462341449;weisserose@pec.provincia.tn.it;tntd001011;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/29783;91.38755980861244
481;istituto tecnico per il settore economico serale - predazzo;corso degasperi, 14 38037;predazzo;462341449;weisserose@pec.provincia.tn.it;tntd001509;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/29784;25.925925925925924
482;istituto tecnico per il settore tecnologico;via gandhi, 1 38033;cavalese;462341449;weisserose@pec.provincia.tn.it;tntl00101b;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29785;91.93548387096774
483;istituto tecnico per il settore tecnologico serale - predazzo;corso degasperi, 14 38037;predazzo;462341449;weisserose@pec.provincia.tn.it;tntd001509;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/29786;11.11111111111111
484;liceo delle scienze umane;via gandhi, 1 38033;cavalese;462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/65579;93.33333333333333
485;liceo delle scienze umane opzione economico sociale;via gandhi, 1 38033;cavalese;462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29787;
486;liceo linguistico;via gandhi, 1 38033;cavalese;462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29788;97.05882352941177
487;liceo scientifico;via gandhi, 1 38033;cavalese;462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29789;99.09909909909909
488;educazione per adulti relativa al primo ciclo;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tnct703003;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29791;73.68421052631578
489;istituto tecnico per il settore economico - levico;viale vittorio emanuele, 5 38056;levico terme;461706012;curie@pec.provincia.tn.it;tnrc004015;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Levico_Terme;https://www.vivoscuola.it/content/view/full/29792;88.73239436619718
490;istituto tecnico per il settore economico - pergine;via san pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tntd00401c;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29793;91.34615384615384
491;istituto tecnico per il settore economico serale;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tntd00450r;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29794;23.809523809523807
492;istituto tecnico per il settore tecnologico;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tntd00401c;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29795;85.79881656804734
493;istituto tecnico per il settore tecnologico serale;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tntd00450r;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29796;25.0
494;liceo del made in italy;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/439665;
495;liceo delle scienze umane;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29797;97.43589743589743
496;liceo delle scienze umane opzione economico sociale;via san pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29798;93.93939393939394
497;liceo linguistico;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29799;90.51094890510949
498;liceo scientifico;via s pietro, 4 38057;pergine valsugana;461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29800;95.06172839506173
499;educazione per adulti relativa al primo ciclo;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tnct70400v;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29802;68.62745098039215
500;istituto tecnico per il settore economico;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tntd00301l;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29803;91.61290322580645
501;istituto tecnico per il settore economico serale;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tnrc00350n;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29804;51.724137931034484
502;istituto tecnico per il settore tecnologico;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tntd00301l;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29805;90.20979020979021
503;liceo del made in italy;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/439666;
504;liceo delle scienze umane opzione economico sociale;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29806;96.5
505;liceo scientifico;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29807;97.79005524861878
506;liceo scientifico opzione scienze applicate;via perlasca, 4 38017;mezzolombardo;461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29808;95.72192513368985
507;istituto tecnico per il settore economico;via xxiv maggio, 1 38062;arco;464519546;gardascuola@pec.cooperazionetrentina.it;tntn04500g;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29413;94.11764705882352
508;istituto tecnico per il settore tecnologico;via xxiv maggio, 1 38062;arco;464519546;gardascuola@pec.cooperazionetrentina.it;tntn04500g;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/134612;93.02325581395348
509;liceo scientifico opzione scienze applicate;via xxiv maggio, 1 38062;arco;464519546;gardascuola@pec.cooperazionetrentina.it;tnps00500b;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29414;95.8904109589041
510;scuola primaria gardascuola arco;via xxiv maggio, 1 38062;arco;464519546;gardascuola@pec.cooperazionetrentina.it;tn1e00800n;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29415;100.0
511;scuola secondaria di primo grado gardascuola arco;via xxiv maggio, 1 38062;arco;464519546;gardascuola@pec.cooperazionetrentina.it;tn1m00800v;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29416;100.0
512;liceo artistico;piazza s teresa verzeri, 4 38122;trento;461981465;;tnpm015003;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29823;98.11320754716981
513;liceo delle scienze umane;piazza s teresa verzeri, 4 38122;trento;461981465;;tnpm015003;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29824;98.61111111111111
514;liceo scientifico opzione scienze applicate;piazza s teresa verzeri, 4 38122;trento;461981465;;tnpsi8500o;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/170207;95.0
515;scuola primaria sacro cuore trento;piazza s teresa verzeri, 4 38122;trento;461981465;;tn1e00300e;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29825;100.0
516;scuola secondaria di primo grado sacro cuore trento;piazza s teresa verzeri, 4 38122;trento;461981465;;tn1m006007;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29826;99.4475138121547
517;scuola secondaria di primo grado maria ausiliatrice trento;via barbacovi, 22 38122;trento;461885555;sdbtrento@pcert.postecert.it;tn1m00500b;https://www.vivoscuola.it/content/view/full/29827;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29828;98.61751152073732
518;scuola primaria santa croce mezzano;via molaren, 29 38050;mezzano;439762019;salesianimezzano@pec.it;tn1e00200p;https://www.vivoscuola.it/content/view/full/29829;https://it.wikipedia.org/wiki/Mezzano_(comune);https://www.vivoscuola.it/content/view/full/29830;100.0
519;scuola secondaria di primo grado santa croce mezzano;via molaren, 29 38050;mezzano;439762019;salesianimezzano@pec.it;tn1m001004;https://www.vivoscuola.it/content/view/full/29829;https://it.wikipedia.org/wiki/Mezzano_(comune);https://www.vivoscuola.it/content/view/full/29831;100.0
520;istituto tecnico per il settore economico;via brigata acqui, 19 38122;trento;461239955;tambosibattisti@pec.provincia.tn.it;tntd18000t;https://www.vivoscuola.it/content/view/full/29832;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29833;89.3709327548807
521;istituto tecnico per il settore economico serale;via brigata acqui, 19 38122;trento;461239955;tambosibattisti@pec.provincia.tn.it;tntd180507;https://www.vivoscuola.it/content/view/full/29832;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29834;21.428571428571427
522;educazione per adulti relativa al primo ciclo;via iv novembre, 35 38023;cles;463421695;pilati@pec.provincia.tn.it;tnct709002;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29836;53.333333333333336
523;istituto tecnico per il settore economico;via iv novembre, 35 38023;cles;463421695;pilati@pec.provincia.tn.it;tntd100001;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29837;95.41666666666667
524;istituto tecnico per il settore economico serale;via iv novembre, 35 38023;cles;463421695;pilati@pec.provincia.tn.it;tntd10050a;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29838;60.0
