school;address;municipality;telephone;institute email;miur code;vivoscuola institute link;wikipedia municipality link;vivoscuola school link
istituto tecnico per il settore economico;via balista, 2 38068;rovereto;0464485511;donmilani@pec.provincia.tn.it;tntd00901g;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29813
istituto tecnico per il settore economico serale;via balista, 2 38068;rovereto;0464485511;donmilani@pec.provincia.tn.it;tntd00950x;https://www.vivoscuola.it/content/view/full/29809;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29814
educazione per adulti relativa al primo ciclo;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tnct711002;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29772
istituto tecnico per il settore economico;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tntd00701x;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29773
istituto tecnico per il settore economico serale;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tntd007519;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29774
istituto tecnico per il settore tecnologico;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tntd00701x;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29775
istituto tecnico per il settore tecnologico serale;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tntd007519;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29776
liceo delle scienze umane;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29777
liceo linguistico;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29778
liceo scientifico;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29779
liceo scientifico opzione scienze applicate;via durone, 53 38079;tione di trento;0465321735;guetti@pec.provincia.tn.it;tnps007014;https://www.vivoscuola.it/content/view/full/29771;https://it.wikipedia.org/wiki/Tione_di_Trento;https://www.vivoscuola.it/content/view/full/29780
educazione per adulti relativa al primo ciclo;via gandhi, 1 38033;cavalese;0462341449;weisserose@pec.provincia.tn.it;tnct710006;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29782
istituto tecnico per il settore economico - predazzo;corso degasperi, 14 38037;predazzo;0462341449;weisserose@pec.provincia.tn.it;tntd001011;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/29783
istituto tecnico per il settore economico serale - predazzo;corso degasperi, 14 38037;predazzo;0462341449;weisserose@pec.provincia.tn.it;tntd001509;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/29784
istituto tecnico per il settore tecnologico;via gandhi, 1 38033;cavalese;0462341449;weisserose@pec.provincia.tn.it;tntl00101b;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29785
istituto tecnico per il settore tecnologico serale - predazzo;corso degasperi, 14 38037;predazzo;0462341449;weisserose@pec.provincia.tn.it;tntd001509;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Predazzo;https://www.vivoscuola.it/content/view/full/29786
liceo delle scienze umane;via gandhi, 1 38033;cavalese;0462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/65579
liceo delle scienze umane opzione economico sociale;via gandhi, 1 38033;cavalese;0462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29787
liceo linguistico;via gandhi, 1 38033;cavalese;0462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29788
liceo scientifico;via gandhi, 1 38033;cavalese;0462341449;weisserose@pec.provincia.tn.it;tnps001015;https://www.vivoscuola.it/content/view/full/29781;https://it.wikipedia.org/wiki/Cavalese;https://www.vivoscuola.it/content/view/full/29789
educazione per adulti relativa al primo ciclo;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tnct703003;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29791
istituto tecnico per il settore economico - levico;viale vittorio emanuele, 5 38056;levico terme;0461706012;curie@pec.provincia.tn.it;tnrc004015;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Levico_Terme;https://www.vivoscuola.it/content/view/full/29792
istituto tecnico per il settore economico - pergine;via san pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tntd00401c;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29793
istituto tecnico per il settore economico serale;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tntd00450r;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29794
istituto tecnico per il settore tecnologico;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tntd00401c;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29795
istituto tecnico per il settore tecnologico serale;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tntd00450r;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29796
liceo del made in italy;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/439665
liceo delle scienze umane;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29797
liceo delle scienze umane opzione economico sociale;via san pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29798
liceo linguistico;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29799
liceo scientifico;via s pietro, 4 38057;pergine valsugana;0461511397;curie@pec.provincia.tn.it;tnps00401l;https://www.vivoscuola.it/content/view/full/29790;https://it.wikipedia.org/wiki/Pergine_Valsugana;https://www.vivoscuola.it/content/view/full/29800
educazione per adulti relativa al primo ciclo;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tnct70400v;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29802
istituto tecnico per il settore economico;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tntd00301l;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29803
istituto tecnico per il settore economico serale;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tnrc00350n;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29804
istituto tecnico per il settore tecnologico;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tntd00301l;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29805
liceo del made in italy;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/439666
liceo delle scienze umane opzione economico sociale;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29806
liceo scientifico;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29807
liceo scientifico opzione scienze applicate;via perlasca, 4 38017;mezzolombardo;0461601122;martini@pec.provincia.tn.it;tnps00301r;https://www.vivoscuola.it/content/view/full/29801;https://it.wikipedia.org/wiki/Mezzolombardo;https://www.vivoscuola.it/content/view/full/29808
istituto tecnico per il settore economico;via xxiv maggio, 1 38062;arco;0464519546;gardascuola@pec.cooperazionetrentina.it;tntn04500g;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29413
istituto tecnico per il settore tecnologico;via xxiv maggio, 1 38062;arco;0464519546;gardascuola@pec.cooperazionetrentina.it;tntn04500g;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/134612
liceo scientifico opzione scienze applicate;via xxiv maggio, 1 38062;arco;0464519546;gardascuola@pec.cooperazionetrentina.it;tnps00500b;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29414
scuola primaria gardascuola arco;via xxiv maggio, 1 38062;arco;0464519546;gardascuola@pec.cooperazionetrentina.it;tn1e00800n;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29415
scuola secondaria di primo grado gardascuola arco;via xxiv maggio, 1 38062;arco;0464519546;gardascuola@pec.cooperazionetrentina.it;tn1m00800v;https://www.vivoscuola.it/content/view/full/29412;https://it.wikipedia.org/wiki/Arco_(Italia);https://www.vivoscuola.it/content/view/full/29416
liceo artistico;piazza s teresa verzeri, 4 38122;trento;0461981465;;tnpm015003;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29823
liceo delle scienze umane;piazza s teresa verzeri, 4 38122;trento;0461981465;;tnpm015003;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29824
liceo scientifico opzione scienze applicate;piazza s teresa verzeri, 4 38122;trento;0461981465;;tnpsi8500o;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/170207
scuola primaria sacro cuore trento;piazza s teresa verzeri, 4 38122;trento;0461981465;;tn1e00300e;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29825
scuola secondaria di primo grado sacro cuore trento;piazza s teresa verzeri, 4 38122;trento;0461981465;;tn1m006007;https://www.vivoscuola.it/content/view/full/29820;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29826
scuola secondaria di primo grado maria ausiliatrice trento;via barbacovi, 22 38122;trento;0461885555;sdbtrento@pcert.postecert.it;tn1m00500b;https://www.vivoscuola.it/content/view/full/29827;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29828
scuola primaria santa croce mezzano;via molaren, 29 38050;mezzano;0439762019;salesianimezzano@pec.it;tn1e00200p;https://www.vivoscuola.it/content/view/full/29829;https://it.wikipedia.org/wiki/Mezzano_(comune);https://www.vivoscuola.it/content/view/full/29830
scuola secondaria di primo grado santa croce mezzano;via molaren, 29 38050;mezzano;0439762019;salesianimezzano@pec.it;tn1m001004;https://www.vivoscuola.it/content/view/full/29829;https://it.wikipedia.org/wiki/Mezzano_(comune);https://www.vivoscuola.it/content/view/full/29831
istituto tecnico per il settore economico;via brigata acqui, 19 38122;trento;0461239955;tambosibattisti@pec.provincia.tn.it;tntd18000t;https://www.vivoscuola.it/content/view/full/29832;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29833
istituto tecnico per il settore economico serale;via brigata acqui, 19 38122;trento;0461239955;tambosibattisti@pec.provincia.tn.it;tntd180507;https://www.vivoscuola.it/content/view/full/29832;https://it.wikipedia.org/wiki/Trento;https://www.vivoscuola.it/content/view/full/29834
educazione per adulti relativa al primo ciclo;via iv novembre, 35 38023;cles;0463421695;pilati@pec.provincia.tn.it;tnct709002;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29836
istituto tecnico per il settore economico;via iv novembre, 35 38023;cles;0463421695;pilati@pec.provincia.tn.it;tntd100001;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29837
istituto tecnico per il settore economico serale;via iv novembre, 35 38023;cles;0463421695;pilati@pec.provincia.tn.it;tntd10050a;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29838
istituto tecnico per il settore tecnologico;via iv novembre, 35 38023;cles;0463421695;pilati@pec.provincia.tn.it;tntd100001;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29839
istituto tecnico per il settore tecnologico serale;via iv novembre, 35 38023;cles;0463421695;pilati@pec.provincia.tn.it;tntd10050a;https://www.vivoscuola.it/content/view/full/29835;https://it.wikipedia.org/wiki/Cles;https://www.vivoscuola.it/content/view/full/29840
istituto tecnico per il settore economico;via del teatro, 4 38068;rovereto;0464436100;fontana@pec.provincia.tn.it;tntd020009;https://www.vivoscuola.it/content/view/full/29841;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29842
istituto tecnico per il settore economico serale;via del teatro, 4 38068;rovereto;0464436100;fontana@pec.provincia.tn.it;tntd02050p;https://www.vivoscuola.it/content/view/full/29841;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29843
istituto tecnico per il settore tecnologico;via del teatro, 4 38068;rovereto;0464436100;fontana@pec.provincia.tn.it;tntd020009;https://www.vivoscuola.it/content/view/full/29841;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29844
istituto tecnico per il settore tecnologico serale;via del teatro, 4 38068;rovereto;0464436100;fontana@pec.provincia.tn.it;tntd02050p;https://www.vivoscuola.it/content/view/full/29841;https://it.wikipedia.org/wiki/Rovereto;https://www.vivoscuola.it/content/view/full/29845
educazione per adulti relativa al primo ciclo;viale dei tigli, 43 38066;riva del garda;0464578511;floriani@pec.provincia.tn.it;tnct702007;https://www.vivoscuola.it/content/view/full/29846;https://it.wikipedia.org/wiki/Riva_del_Garda;https://www.vivoscuola.it/content/view/full/29847
